ANTELACION_DIAS,HOTEL_SIZE,ADR,NOCHES,NENES,BEBES,STATUS_BOOL,SEGMENTO_COD,PAIS_AGRUPADO_COD,HABITACION_LIMPIA_COD,GRUPO_TIPO_COD,FUENTE_NEGOCIO_DIRECT SALES,FUENTE_NEGOCIO_E-COMMERCE,FUENTE_NEGOCIO_OTHERS,FUENTE_NEGOCIO_T.O. / T.A.,PAX_TIPO_PAREJAS,PAX_TIPO_SINGLE,TEMPORADA_BAJA,TEMPORADA_MEDIA,DISTANCIA_LARGO,DISTANCIA_MEDIO,DISTANCIA_NO INFO
84,PEQUEÑO,568.1800000000001,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
15,PEQUEÑO,109.36,4,0,0,0,0.36594475728763026,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,False,True,False,False,False
0,PEQUEÑO,109.36,1,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
4,PEQUEÑO,334.28000000000003,2,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
134,PEQUEÑO,368.91,4,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,False,False
9,PEQUEÑO,109.36,2,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
110,PEQUEÑO,200.58,7,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,True
65,PEQUEÑO,109.36,2,0,0,0,0.38238539767685914,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
0,PEQUEÑO,275.87,2,0,0,0,0.36594475728763026,0.27072353509741803,0.3975930893786635,0,True,False,False,False,False,True,True,False,False,True,False
11,PEQUEÑO,392.935,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
4,PEQUEÑO,326.71000000000004,2,0,0,0,0.36594475728763026,0.4426721252232782,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,True,False
177,PEQUEÑO,109.36,8,0,0,0,0.375496596876965,0.28336811953080876,0.5024373692280311,0,True,False,False,False,True,False,False,False,True,False,False
158,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
39,PEQUEÑO,329.22,3,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
43,PEQUEÑO,353.2975,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
19,PEQUEÑO,400.28,2,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
45,PEQUEÑO,589.943,20,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
267,PEQUEÑO,464.88,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,True,False,False,False,False
131,PEQUEÑO,293.67,1,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,True,False
17,PEQUEÑO,109.36,2,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
0,PEQUEÑO,288.0,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,False,True,False,False,False,False,False,False
313,PEQUEÑO,356.4,4,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
75,PEQUEÑO,109.36,5,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
2,PEQUEÑO,109.36,4,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,False,False
183,PEQUEÑO,393.36,3,0,0,1,0.4785470697023485,0.4426721252232782,0.3459754209670617,0,False,True,False,False,True,False,False,True,False,False,True
69,PEQUEÑO,290.60375,8,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,True
18,PEQUEÑO,54.68,6,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,True,False,False,False,False,False
65,PEQUEÑO,523.53,3,0,0,1,0.4785470697023485,0.4426721252232782,0.39731355104804955,0,False,True,False,False,False,True,False,False,False,False,True
2,PEQUEÑO,290.4,2,0,0,0,0.375496596876965,0.27072353509741803,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,True,False
9,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
28,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.39731355104804955,0,False,False,False,True,True,False,False,False,False,False,False
142,PEQUEÑO,393.36,6,0,0,1,0.4785470697023485,0.4235103291852269,0.39731355104804955,0,False,True,False,False,True,False,False,True,False,False,False
32,PEQUEÑO,346.3828571428572,7,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
82,PEQUEÑO,301.95,3,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,True,False,False,False,False
110,PEQUEÑO,309.54,7,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
66,PEQUEÑO,442.34,2,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
56,PEQUEÑO,262.24,3,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,False,False,True,False,False
30,PEQUEÑO,54.68,3,0,0,1,0.38238539767685914,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
12,PEQUEÑO,147.64,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
35,PEQUEÑO,262.89,2,0,0,0,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,True,False,False,False,False
3,PEQUEÑO,233.52,2,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
32,PEQUEÑO,436.875,4,0,0,0,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
7,PEQUEÑO,285.48,1,0,0,0,0.36594475728763026,0.27072353509741803,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,True,False
148,PEQUEÑO,188.6225,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,False
0,PEQUEÑO,360.71,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
24,PEQUEÑO,480.24,2,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
159,PEQUEÑO,418.0,3,0,0,0,0.30491461627486416,0.4426721252232782,0.3459754209670617,1,True,False,False,False,True,False,True,False,False,False,False
15,PEQUEÑO,219.5175,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
9,PEQUEÑO,321.65,2,0,0,0,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,True,False
252,PEQUEÑO,433.33,4,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,True,False
29,PEQUEÑO,446.58,3,0,0,1,0.38238539767685914,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,False,False
39,PEQUEÑO,362.87,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
31,PEQUEÑO,403.2000000000001,3,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,True
176,PEQUEÑO,383.4025,12,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
258,PEQUEÑO,306.68,7,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
48,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
141,PEQUEÑO,109.36,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
86,PEQUEÑO,295.02,3,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
35,PEQUEÑO,529.565,4,0,0,0,0.4785470697023485,0.4235103291852269,0.39731355104804955,0,False,True,False,False,True,False,False,False,False,False,False
0,PEQUEÑO,152.54000000000002,1,0,0,0,0.38238539767685914,0.28336811953080876,0.3975930893786635,0,True,False,False,False,True,False,False,False,True,False,False
2,PEQUEÑO,254.9,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
51,PEQUEÑO,375.52,4,0,0,1,0.4785470697023485,0.4426721252232782,0.3459754209670617,0,False,True,False,False,True,False,False,True,False,False,True
178,PEQUEÑO,262.735,6,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,True,False,False
0,PEQUEÑO,182.6,2,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,True,False,False
11,PEQUEÑO,228.29,2,0,0,0,0.4785470697023485,0.27072353509741803,0.3459754209670617,0,False,True,False,False,True,False,False,True,False,True,False
17,PEQUEÑO,147.64,7,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,True,False
38,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.30822109652834595,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
1,PEQUEÑO,212.39,1,0,0,0,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
1,PEQUEÑO,54.68,2,0,0,0,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,False,True,True,False,False,False,False
8,PEQUEÑO,359.99,2,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
13,PEQUEÑO,279.6525,8,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,True,False,False,False
49,PEQUEÑO,405.45,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,True
0,PEQUEÑO,232.0,1,0,0,1,0.375496596876965,0.27072353509741803,0.3975930893786635,0,False,False,False,True,False,True,False,False,False,True,False
16,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
42,PEQUEÑO,504.68,2,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
42,PEQUEÑO,109.36,5,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
137,PEQUEÑO,294.5,7,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
24,PEQUEÑO,345.5933333333333,3,0,0,1,0.4785470697023485,0.30822109652834595,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,True,False
4,PEQUEÑO,109.36,3,0,0,0,0.38238539767685914,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
135,PEQUEÑO,480.5053333333333,15,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
29,PEQUEÑO,485.69000000000005,1,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,True,False,False
29,PEQUEÑO,485.69000000000005,1,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,False,True,False,False
60,PEQUEÑO,384.1975,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
16,PEQUEÑO,344.19,7,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
12,PEQUEÑO,109.36,1,0,0,1,0.38238539767685914,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
56,PEQUEÑO,349.21500000000003,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
28,PEQUEÑO,320.77,3,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
107,PEQUEÑO,357.5,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
60,PEQUEÑO,437.8275,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
38,PEQUEÑO,109.36,6,0,0,1,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,False
26,PEQUEÑO,109.36,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
70,PEQUEÑO,486.18,2,0,0,0,0.36594475728763026,0.4426721252232782,0.3975930893786635,0,True,False,False,False,True,False,False,False,True,False,False
1,PEQUEÑO,275.2766666666667,3,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
64,PEQUEÑO,398.27,3,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
112,PEQUEÑO,357.41,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
51,PEQUEÑO,369.948,5,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,False,True
26,PEQUEÑO,384.71,12,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
20,PEQUEÑO,496.3875,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,False,False
137,PEQUEÑO,218.74666666666667,3,0,0,0,0.36594475728763026,0.27072353509741803,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,True,False
105,PEQUEÑO,147.64,7,0,0,1,0.375496596876965,0.30822109652834595,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
41,PEQUEÑO,343.9633333333333,3,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,False,False
0,PEQUEÑO,430.16,1,0,0,0,0.38238539767685914,0.44055645447812786,0.3459754209670617,0,True,False,False,False,True,False,True,False,False,True,False
7,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
21,PEQUEÑO,109.36,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
18,PEQUEÑO,42.85999999999999,1,0,0,0,0.36594475728763026,0.4426721252232782,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,True,False
87,PEQUEÑO,518.7,4,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
0,PEQUEÑO,344.19,3,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
56,PEQUEÑO,348.66,1,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
77,PEQUEÑO,174.61,1,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
81,PEQUEÑO,212.41,4,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,True
90,PEQUEÑO,109.36,5,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
32,PEQUEÑO,405.34,2,0,0,1,0.38238539767685914,0.28336811953080876,0.3975930893786635,0,True,False,False,False,True,False,True,False,True,False,False
39,PEQUEÑO,147.64,6,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
194,PEQUEÑO,109.36,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
4,PEQUEÑO,348.6925,4,0,0,0,0.38238539767685914,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,False,False
18,PEQUEÑO,464.485,4,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
168,PEQUEÑO,269.945,2,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,False,False
37,PEQUEÑO,604.075,4,0,0,0,0.38238539767685914,0.4235103291852269,0.3459754209670617,0,True,False,False,False,True,False,False,False,False,False,False
0,PEQUEÑO,54.68,1,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,True,False
0,PEQUEÑO,54.68,1,0,0,0,0.4785470697023485,0.31778653642532556,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,False,False
23,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
182,PEQUEÑO,540.54,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,False
58,PEQUEÑO,445.01,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
38,PEQUEÑO,316.49,5,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,False,False
150,PEQUEÑO,54.68,4,0,0,0,0.21404289940919685,0.4235103291852269,0.3975930893786635,1,False,False,False,True,False,True,True,False,False,False,False
55,PEQUEÑO,298.0,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
0,PEQUEÑO,289.63,1,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
42,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
43,PEQUEÑO,481.87000000000006,6,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,False
26,PEQUEÑO,109.36,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
169,PEQUEÑO,368.55,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
12,PEQUEÑO,334.0,1,0,0,1,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
13,PEQUEÑO,330.685,4,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,True
23,PEQUEÑO,462.32,2,0,0,0,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
132,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.30822109652834595,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
80,PEQUEÑO,321.6,7,0,0,1,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,True
26,PEQUEÑO,54.68000000000001,3,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,True,True,False,False,False,False
43,PEQUEÑO,352.08000000000004,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,True,False,False
33,PEQUEÑO,356.33666666666664,3,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
120,PEQUEÑO,393.36,6,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,True,False,False,False,False
15,PEQUEÑO,54.67999999999999,5,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,True,False
77,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
8,PEQUEÑO,281.46000000000004,1,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
0,PEQUEÑO,331.08000000000004,1,0,0,0,0.4785470697023485,0.22194071268440557,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
0,PEQUEÑO,297.09666666666664,3,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
23,PEQUEÑO,109.36,3,0,0,0,0.4785470697023485,0.30822109652834595,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
44,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
297,PEQUEÑO,561.61,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
21,PEQUEÑO,344.5275,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
105,PEQUEÑO,109.36,5,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
40,PEQUEÑO,405.716,5,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
63,PEQUEÑO,109.36,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
12,PEQUEÑO,109.36,2,0,0,0,0.38238539767685914,0.4235103291852269,0.39731355104804955,0,False,True,False,False,True,False,True,False,False,False,False
329,PEQUEÑO,313.56,7,0,0,1,0.4785470697023485,0.30822109652834595,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,True,False
46,PEQUEÑO,429.244,5,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
0,PEQUEÑO,255.23,1,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
23,PEQUEÑO,109.36,4,0,0,0,0.38238539767685914,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,True,False,False
4,PEQUEÑO,109.36,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
38,PEQUEÑO,373.86,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
88,PEQUEÑO,248.843,10,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,True,False,True,False,False
148,PEQUEÑO,188.6225,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,False
50,PEQUEÑO,580.7,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
4,PEQUEÑO,54.68,7,0,0,0,0.375496596876965,0.30822109652834595,0.3975930893786635,0,False,False,False,True,False,True,False,False,False,True,False
25,PEQUEÑO,109.36,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,True
10,PEQUEÑO,109.36,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
50,PEQUEÑO,302.13,4,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
32,PEQUEÑO,451.692,5,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
14,PEQUEÑO,109.36,4,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,False,False
70,PEQUEÑO,358.72333333333336,3,0,0,1,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
613,PEQUEÑO,109.36,7,0,0,1,0.375496596876965,0.4235103291852269,0.5024373692280311,0,True,False,False,False,True,False,False,False,False,False,False
78,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.4235103291852269,0.3459754209670617,0,True,False,False,False,True,False,False,False,False,False,False
157,PEQUEÑO,254.0,2,0,0,1,0.375496596876965,0.44055645447812786,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
124,PEQUEÑO,109.36,2,0,0,0,0.4785470697023485,0.30822109652834595,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
47,PEQUEÑO,54.68,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,True,False,False,False,False,False
101,PEQUEÑO,109.36,7,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
108,PEQUEÑO,109.36,5,0,0,0,0.375496596876965,0.30822109652834595,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
1,PEQUEÑO,372.4,2,0,0,0,0.375496596876965,0.27072353509741803,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
34,PEQUEÑO,545.21,3,0,0,1,0.36594475728763026,0.27072353509741803,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,True,False
0,PEQUEÑO,388.8,2,0,0,0,0.375496596876965,0.27072353509741803,0.3975930893786635,0,False,False,False,True,False,True,False,False,False,True,False
28,PEQUEÑO,466.83,2,0,0,0,0.4785470697023485,0.27072353509741803,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
27,PEQUEÑO,244.0,2,0,0,0,0.375496596876965,0.27072353509741803,0.3975930893786635,0,False,False,False,False,True,False,False,False,False,True,False
61,PEQUEÑO,109.36,7,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,0,True,False,False,False,True,False,False,False,False,True,False
10,PEQUEÑO,290.58500000000004,2,0,0,0,0.36594475728763026,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,True,False,False,False,False
58,PEQUEÑO,109.36,4,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
