ANTELACION_DIAS,HOTEL_SIZE,ADR,NOCHES,NENES,BEBES,STATUS_BOOL,SEGMENTO_COD,PAIS_AGRUPADO_COD,HABITACION_LIMPIA_COD,GRUPO_TIPO_COD,FUENTE_NEGOCIO_DIRECT SALES,FUENTE_NEGOCIO_E-COMMERCE,FUENTE_NEGOCIO_OTHERS,FUENTE_NEGOCIO_T.O. / T.A.,PAX_TIPO_PAREJAS,PAX_TIPO_SINGLE,TEMPORADA_BAJA,TEMPORADA_MEDIA,DISTANCIA_LARGO,DISTANCIA_MEDIO,DISTANCIA_NO INFO
114,GRANDE,209.23762376237624,5,1,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,False,False,True,False,False,False,True,False,False,True
60,GRANDE,194.0,4,2,0,0,0.3823853976768591,0.4235103291852269,0.3973135510480495,0,False,True,False,False,False,False,True,False,False,False,False
6,GRANDE,309.31000000000006,5,0,0,0,0.4785470697023485,0.4488558862852849,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
235,GRANDE,94.0,9,0,0,0,0.375496596876965,0.4488558862852849,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
12,GRANDE,496.79,1,0,0,0,0.4785470697023485,0.4426721252232782,0.3459754209670617,0,False,True,False,False,True,False,False,True,True,False,False
54,GRANDE,286.0,2,1,0,0,0.375496596876965,0.270723535097418,0.3975930893786635,1,False,False,False,True,False,False,False,False,False,True,False
165,GRANDE,793.4300000000001,7,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,False,False,False,False,False,False
506,GRANDE,1521.2571428571428,7,2,0,0,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
125,GRANDE,109.36,5,0,0,0,0.375496596876965,0.4235103291852269,0.3464035816116707,0,False,False,False,True,True,False,False,True,False,False,False
51,GRANDE,145.4,7,1,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,True,False,False,False
429,GRANDE,88.44000000000001,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,False,True,False,True,False,True,False
35,GRANDE,92.96,7,1,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
54,GRANDE,108.76,9,0,0,1,0.375496596876965,0.4426721252232782,0.3464035816116707,0,False,False,False,True,True,False,True,False,False,True,False
201,GRANDE,154.0,10,0,0,1,0.375496596876965,0.2471437315444891,0.3973135510480495,0,False,False,False,True,True,False,True,False,False,True,False
87,GRANDE,94.0,1,0,0,1,0.3823853976768591,0.4426721252232782,0.3464035816116707,0,False,True,False,False,True,False,True,False,False,False,True
15,GRANDE,553.4142105263159,2,0,0,1,0.2140428994091968,0.3177865364253255,0.3536763452541139,1,True,False,False,False,False,True,False,False,False,False,False
147,GRANDE,431.5960396039603,5,1,1,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
17,GRANDE,117.48,5,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,False,False
268,GRANDE,134.0,14,0,0,0,0.375496596876965,0.2471437315444891,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
121,GRANDE,54.68,4,0,0,0,0.3049146162748641,0.4235103291852269,0.3975930893786635,1,False,False,False,True,False,True,False,True,False,False,False
266,GRANDE,270.74315789473684,3,0,0,0,0.3049146162748641,0.3177865364253255,0.3975930893786635,1,False,False,False,True,False,True,False,True,False,False,False
146,GRANDE,87.0,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,True,False,True,False,False,False
76,GRANDE,422.95,7,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,True,False,True,True,False,False
99,GRANDE,157.48,4,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
266,GRANDE,319.90736842105264,3,0,0,0,0.3049146162748641,0.3177865364253255,0.3975930893786635,1,False,False,False,True,True,False,False,True,False,False,False
42,GRANDE,114.0,4,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
33,GRANDE,112.0,3,1,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,True
365,GRANDE,94.0,3,0,0,0,0.3049146162748641,0.4235103291852269,0.3975930893786635,1,False,False,False,True,False,True,False,True,False,False,False
31,GRANDE,87.0,3,0,0,0,0.3049146162748641,0.4235103291852269,0.3975930893786635,1,False,False,False,True,False,True,False,True,False,False,False
395,GRANDE,337.90736842105264,4,0,0,0,0.3049146162748641,0.3177865364253255,0.3975930893786635,1,False,False,False,True,True,False,False,True,False,False,False
130,GRANDE,265.63,4,0,0,1,0.3659447572876302,0.4488558862852849,0.3464035816116707,0,True,False,False,False,True,False,False,False,False,True,False
29,GRANDE,411.6,2,0,0,0,0.375496596876965,0.2491549324074749,0.3975930893786635,1,True,False,False,False,False,False,False,False,False,False,False
244,GRANDE,109.36,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
0,GRANDE,253.5,3,0,0,0,0.375496596876965,0.2491549324074749,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
230,GRANDE,180.04000000000002,10,2,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
363,GRANDE,126.0,3,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
51,GRANDE,187.94,9,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
213,GRANDE,177.29999999999998,7,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
120,GRANDE,2830.5,15,1,0,0,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,True,False
22,GRANDE,109.36,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
247,GRANDE,114.0,6,0,0,0,0.3049146162748641,0.4235103291852269,0.3975930893786635,1,False,False,False,False,True,False,False,False,False,False,False
47,GRANDE,109.36,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
168,GRANDE,109.36,9,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
350,GRANDE,115.56,7,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
8,GRANDE,602.04,2,1,0,0,0.3823853976768591,0.3177865364253255,0.3973135510480495,0,False,True,False,False,False,False,False,True,False,False,False
140,GRANDE,243.01315789473685,3,0,0,0,0.375496596876965,0.3177865364253255,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
40,GRANDE,188.0,2,1,0,0,0.2140428994091968,0.270723535097418,0.3975930893786635,1,False,False,False,True,False,False,False,True,False,True,False
143,GRANDE,114.0,7,0,0,0,0.375496596876965,0.2471437315444891,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
289,GRANDE,114.0,11,0,0,0,0.375496596876965,0.2471437315444891,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
40,GRANDE,188.0,2,1,0,0,0.2140428994091968,0.4426721252232782,0.3975930893786635,1,False,False,False,True,False,False,False,True,False,True,False
73,GRANDE,159.05940594059408,4,0,0,0,0.3346567808274616,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,True,False,True,False,True,False
97,GRANDE,109.36,5,0,0,0,0.375496596876965,0.4426721252232782,0.3975930893786635,0,False,False,False,True,True,False,False,True,True,False,False
25,GRANDE,245.56,2,0,0,0,0.4785470697023485,0.4426721252232782,0.3464035816116707,0,False,True,False,False,True,False,False,True,False,True,False
118,GRANDE,114.0,7,0,0,0,0.375496596876965,0.2471437315444891,0.3975930893786635,0,False,False,False,False,True,False,False,False,False,True,False
81,GRANDE,321.75,2,0,0,0,0.2140428994091968,0.4426721252232782,0.3975930893786635,1,False,False,False,True,False,False,False,True,False,True,False
185,GRANDE,246.49,7,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,True,False,False,False,False
43,GRANDE,222.0,4,2,0,1,0.3823853976768591,0.4235103291852269,0.3973135510480495,0,False,True,False,False,False,False,False,False,False,False,False
7,GRANDE,126.0,5,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
345,GRANDE,378.56,7,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
150,GRANDE,448.21,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
19,GRANDE,520.66,3,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
170,GRANDE,126.0,7,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
279,GRANDE,486.37,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,False
84,GRANDE,485.45,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
143,GRANDE,389.19,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
39,GRANDE,360.25,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
74,GRANDE,180.9,2,1,0,1,0.4785470697023485,0.270723535097418,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,True,False
36,GRANDE,472.92,4,2,0,1,0.4785470697023485,0.3177865364253255,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,False,False
42,GRANDE,94.0,3,1,0,1,0.4785470697023485,0.2491549324074749,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
124,GRANDE,343.2,7,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
6,GRANDE,164.04000000000002,2,2,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,False
80,GRANDE,582.12,5,1,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,False,False
173,GRANDE,698.92,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
35,GRANDE,54.38,8,2,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,False
36,GRANDE,109.36,4,0,0,1,0.3823853976768591,0.4235103291852269,0.3464035816116707,0,False,True,False,False,True,False,True,False,False,False,False
11,GRANDE,557.0600000000001,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
107,GRANDE,542.74,2,0,0,1,0.4785470697023485,0.3177865364253255,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
50,GRANDE,837.0900000000001,5,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,False
203,GRANDE,147.64,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,False,False,False,False,False,False,False
86,GRANDE,519.72,7,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,False,False,False,False
79,GRANDE,427.99,3,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
168,GRANDE,376.87,6,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
129,GRANDE,382.75,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,True,False,False,False
129,GRANDE,382.75,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,True,False,False,False
49,GRANDE,109.36,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,True,False,False
11,GRANDE,136.7,2,1,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,False
53,GRANDE,109.36,2,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,True,False
20,GRANDE,109.36,3,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
27,GRANDE,225.91,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,False,True,True,False,False,False,False
61,GRANDE,109.36,7,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
17,GRANDE,136.7,2,1,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,False,False,False,True,True,False,False
129,GRANDE,108.76,7,0,0,1,0.3823853976768591,0.4235103291852269,0.359469705872788,0,False,True,False,False,True,False,True,False,False,False,False
36,GRANDE,180.9,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
17,GRANDE,147.64,2,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,False,False
8,GRANDE,136.7,2,1,0,0,0.4785470697023485,0.270723535097418,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,True,False
129,GRANDE,127.0,4,1,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
99,GRANDE,114.0,3,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
318,GRANDE,114.0,4,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
232,GRANDE,114.0,5,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
347,GRANDE,417.43,5,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
22,GRANDE,431.0,4,2,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,False,False,False,False
115,GRANDE,380.39,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
17,GRANDE,136.7,2,1,0,0,0.4785470697023485,0.270723535097418,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,True,False
9,GRANDE,136.7,2,1,0,0,0.4785470697023485,0.270723535097418,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,True,False
50,GRANDE,650.1133333333333,3,0,0,1,0.4785470697023485,0.4235103291852269,0.359469705872788,0,False,True,False,False,True,False,False,False,False,False,False
141,GRANDE,114.0,5,0,0,1,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
100,GRANDE,399.285,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
44,GRANDE,425.9326732673268,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
52,GRANDE,194.0,5,2,0,0,0.4785470697023485,0.4235103291852269,0.3973135510480495,0,False,True,False,False,False,False,False,False,False,False,False
127,GRANDE,369.3,4,0,0,1,0.4785470697023485,0.4235103291852269,0.359469705872788,0,False,True,False,False,True,False,False,False,False,False,False
17,GRANDE,346.22,2,2,0,1,0.4785470697023485,0.3082210965283459,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,True,False
29,GRANDE,126.0,6,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
32,GRANDE,393.12,4,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
100,GRANDE,670.41,6,0,0,1,0.4785470697023485,0.4235103291852269,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,False,False
216,GRANDE,280.25,10,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
229,GRANDE,679.38,7,0,0,1,0.4785470697023485,0.3082210965283459,0.3459754209670617,0,False,True,False,False,True,False,False,False,False,True,False
10,GRANDE,307.0,2,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,False,False,False,False
78,GRANDE,126.0,11,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
94,GRANDE,126.0,4,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
93,GRANDE,87.0,3,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,True,False,True,False,False,False
41,GRANDE,126.0,3,0,0,0,0.3823853976768591,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
147,GRANDE,109.36,9,0,0,0,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
21,GRANDE,115.56,10,0,0,0,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
20,GRANDE,94.0,6,0,0,0,0.375496596876965,0.4488558862852849,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
102,GRANDE,136.7,7,1,1,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,False,False,False,False
102,GRANDE,109.36,7,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
63,GRANDE,120.56,5,1,0,0,0.3823853976768591,0.3177865364253255,0.3464035816116707,0,False,True,False,False,False,False,False,False,False,False,False
166,GRANDE,109.36,7,0,0,0,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,False,False
94,GRANDE,202.46534653465343,3,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,False,True,False,True,False
115,GRANDE,154.13861386138615,3,0,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,True,False
101,GRANDE,317.63894736842104,4,0,0,1,0.375496596876965,0.3177865364253255,0.3975930893786635,0,False,False,False,True,True,False,False,True,False,False,False
134,GRANDE,184.25,5,0,0,1,0.375496596876965,0.4235103291852269,0.3975930893786635,0,False,False,False,True,False,False,False,True,False,False,False
112,GRANDE,174.0,6,2,0,1,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,False,False,False,False,True,False,True,False
127,GRANDE,498.12,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,False
91,GRANDE,617.0699999999999,4,0,0,1,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,False,True,False,False,False
441,GRANDE,213.8647368421053,2,0,0,1,0.3049146162748641,0.3177865364253255,0.3975930893786635,1,False,False,False,False,True,False,False,True,False,False,False
119,GRANDE,126.0,6,0,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,True
1,GRANDE,147.64,1,0,0,0,0.4785470697023485,0.4235103291852269,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,False,False
29,GRANDE,109.36,2,0,0,0,0.4785470697023485,0.4426721252232782,0.3464035816116707,0,False,True,False,False,True,False,True,False,False,True,False
12,GRANDE,364.8178217821783,4,1,0,0,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,False,False,True,False,False,True,False
246,GRANDE,185.6351485148515,4,0,0,0,0.3823853976768591,0.4405564544781278,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
91,GRANDE,277.1168316831684,4,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,True,False,False,True,False
208,GRANDE,157.62,4,0,0,0,0.375496596876965,0.4235103291852269,0.3536763452541139,0,False,False,False,True,True,False,True,False,False,False,False
350,GRANDE,239.6019801980198,5,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,False,True,False,False,True,False
350,GRANDE,174.25742574257427,5,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,True,False,True,False,False,True,False
39,GRANDE,109.36,7,0,0,0,0.4785470697023485,0.4488558862852849,0.3464035816116707,0,False,True,False,False,True,False,True,False,False,True,False
277,GRANDE,500.21386138613866,4,1,0,0,0.3823853976768591,0.4405564544781278,0.3975930893786635,0,True,False,False,False,False,False,True,False,False,True,False
131,GRANDE,367.5,4,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,False,False
138,GRANDE,296.72,4,0,0,0,0.3659447572876302,0.2471437315444891,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,True,False
284,GRANDE,408.5960396039604,4,0,0,0,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,False,False,True,False,False,True,False
84,GRANDE,420.8732673267327,6,1,0,0,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,False,False,True,False,False,True,False
119,GRANDE,296.72,4,0,0,0,0.3659447572876302,0.4426721252232782,0.3975930893786635,0,True,False,False,False,True,False,True,False,True,False,False
70,GRANDE,273.12,8,0,0,0,0.3659447572876302,0.4488558862852849,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,True,False
12,GRANDE,364.8178217821783,4,1,0,0,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,False,False,True,False,False,True,False
27,GRANDE,94.0,3,0,0,0,0.375496596876965,0.3177865364253255,0.3464035816116707,0,False,False,False,True,True,False,True,False,False,False,False
356,GRANDE,197.94059405940595,5,0,0,0,0.3049146162748641,0.4405564544781278,0.3975930893786635,1,False,False,False,True,True,False,True,False,False,True,False
37,GRANDE,126.0,1,0,1,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
51,GRANDE,254.74,10,0,1,0,0.375496596876965,0.4488558862852849,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
293,GRANDE,270.779801980198,5,0,0,0,0.3823853976768591,0.4405564544781278,0.3975930893786635,0,False,True,False,False,False,False,True,False,False,True,False
327,GRANDE,134.0,5,0,0,0,0.3049146162748641,0.4235103291852269,0.3975930893786635,1,False,False,False,True,True,False,True,False,False,False,False
293,GRANDE,175.13386138613862,5,0,0,0,0.4785470697023485,0.4405564544781278,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
285,GRANDE,173.65544554455448,4,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
39,GRANDE,109.36,7,0,0,0,0.4785470697023485,0.4488558862852849,0.3464035816116707,0,False,True,False,False,True,False,True,False,False,True,False
28,GRANDE,307.21386138613866,4,0,0,0,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,True,False,True,False,False,True,False
105,GRANDE,213.5326732673268,4,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
350,GRANDE,239.6019801980198,5,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,False,True,False,False,True,False
8,GRANDE,299.1742574257426,5,2,0,0,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,False,False,True,False,False,True,False,False,False,True
350,GRANDE,239.6019801980198,5,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,False,True,False,False,True,False
350,GRANDE,239.6019801980198,5,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,False,True,False,False,True,False
350,GRANDE,283.1663366336634,5,1,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,False,True,False,False,True,False
350,GRANDE,239.6019801980198,5,0,0,0,0.2140428994091968,0.4405564544781278,0.3975930893786635,1,False,False,False,True,False,False,True,False,False,True,False
30,GRANDE,109.36,9,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,False,False
31,GRANDE,170.43,3,1,0,0,0.3823853976768591,0.3177865364253255,0.3464035816116707,0,False,True,False,False,False,False,True,False,False,False,False
15,GRANDE,253.6930693069307,4,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
27,GRANDE,54.68000000000001,6,0,0,0,0.3659447572876302,0.4235103291852269,0.3464035816116707,0,False,True,False,False,False,True,True,False,False,False,False
117,GRANDE,218.6835643564356,5,0,0,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
42,GRANDE,243.26732673267327,4,0,1,0,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,True,False,True,False,False,True,False
37,GRANDE,109.36,4,0,0,0,0.375496596876965,0.4488558862852849,0.3464035816116707,0,False,False,False,True,True,False,True,False,False,True,False
24,GRANDE,397.62970297029705,5,0,0,0,0.4785470697023485,0.4405564544781278,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,True,False
2,GRANDE,215.65,7,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,False
301,GRANDE,166.8910891089109,3,1,0,1,0.375496596876965,0.4405564544781278,0.3975930893786635,0,False,False,False,True,False,False,True,False,False,True,False
228,GRANDE,134.0,14,0,0,1,0.375496596876965,0.3082210965283459,0.359469705872788,0,False,False,False,True,True,False,False,False,False,True,False
171,GRANDE,126.0,7,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
309,GRANDE,328.58,7,0,0,1,0.3659447572876302,0.4405564544781278,0.3975930893786635,0,True,False,False,False,True,False,False,True,False,True,False
171,GRANDE,126.0,7,0,0,1,0.375496596876965,0.3082210965283459,0.3975930893786635,0,False,False,False,True,True,False,False,False,False,True,False
114,GRANDE,109.36,7,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,False,True,False,False,True
150,GRANDE,114.0,4,0,0,1,0.2140428994091968,0.4235103291852269,0.3975930893786635,1,False,False,False,True,True,False,True,False,False,False,False
365,GRANDE,94.0,14,0,0,1,0.375496596876965,0.3082210965283459,0.3464035816116707,0,False,False,False,True,True,False,False,False,False,True,False
109,GRANDE,134.0,8,0,0,1,0.4785470697023485,0.4426721252232782,0.3975930893786635,0,False,True,False,False,True,False,True,False,False,False,True
52,GRANDE,174.0,5,0,0,1,0.375496596876965,0.4235103291852269,0.3459754209670617,0,False,False,False,True,True,False,True,False,False,False,False
54,GRANDE,246.52,4,0,0,0,0.3659447572876302,0.4235103291852269,0.3975930893786635,0,True,False,False,False,False,True,False,False,False,False,False
